latitude,longitude,speed_limit,average_speed,speed_ratio
43.64167,-79.39188,50,19.0,0.38
43.64156,-79.39226,50,19.0,0.38
43.64148,-79.3927,50,19.0,0.38
43.64138,-79.39325,50,19.0,0.38
43.64068,-79.3915,50,24.76,0.4952
43.64075,-79.39153,50,24.76,0.4952
43.6408,-79.39155,50,24.76,0.4952
43.6408,-79.39155,50,22.08,0.4416
43.64081,-79.39197,50,22.08,0.4416
43.64081,-79.39205,50,22.08,0.4416
43.6408,-79.39222,50,22.08,0.4416
43.64078,-79.39239,50,22.08,0.4416
43.64074,-79.39256,50,22.08,0.4416
43.64065,-79.39291,50,22.08,0.4416
43.64065,-79.39291,50,35.29,0.7058
43.64062,-79.39306,50,35.29,0.7058
43.64059,-79.39322,50,35.29,0.7058
43.64059,-79.39322,40,42.15,1.05375
43.64049,-79.39319,40,42.15,1.05375
43.64774,-79.36941,35,22.6,0.6457142857142858
43.64714,-79.36917,35,22.6,0.6457142857142858
43.65074,-79.37066,50,6.66,0.1332
43.64984,-79.37028,50,6.66,0.1332
43.65162,-79.37104,50,4.7,0.094
43.65074,-79.37066,50,4.7,0.094
43.64698,-79.40112,50,11.12,0.2224
43.64573,-79.40059,50,11.12,0.2224
43.66044,-79.39694,40,15.07,0.37675
43.66013,-79.39681,40,15.07,0.37675
43.65169,-79.40908,40,7.31,0.18275
43.6518,-79.40848,40,7.31,0.18275
43.65156,-79.40971,40,5.52,0.1379999999999999
43.65169,-79.40908,40,5.52,0.1379999999999999
43.64769,-79.40551,50,36.87,0.7373999999999999
43.64742,-79.40541,50,36.87,0.7373999999999999
43.64781,-79.40555,50,32.33,0.6466
43.64769,-79.40551,50,32.33,0.6466
43.64857,-79.40585,50,12.58,0.2516
43.64873,-79.40509,50,12.58,0.2516
43.65256,-79.40481,50,20.28,0.4056
43.65254,-79.40481,50,20.28,0.4056
43.65248,-79.40478,50,20.28,0.4056
43.65228,-79.40514,40,34.4,0.86
43.65208,-79.4047,40,34.4,0.86
43.65465,-79.40512,50,24.62,0.4924
43.65468,-79.40499,50,24.62,0.4924
43.65455,-79.40563,50,27.39,0.5478000000000001
43.65465,-79.40512,50,27.39,0.5478000000000001
43.64904,-79.36728,50,14.96,0.2992
43.64889,-79.36788,50,14.96,0.2992
43.64876,-79.36845,50,14.96,0.2992
43.65127,-79.36822,40,29.95,0.74875
43.651,-79.36946,40,29.95,0.74875
43.65385,-79.36924,50,19.6,0.392
43.65385,-79.36937,50,19.6,0.392
43.65386,-79.36961,50,19.6,0.392
43.65386,-79.36979,50,19.6,0.392
43.65339,-79.36912,40,28.91,0.72275
43.65327,-79.36963,40,28.91,0.72275
43.66137,-79.3825,40,13.07,0.32675
43.66137,-79.38275,40,13.07,0.32675
43.66139,-79.38297,40,13.07,0.32675
43.6614,-79.38311,40,13.07,0.32675
43.65352,-79.36854,40,23.39,0.58475
43.65345,-79.36883,40,23.39,0.58475
43.65339,-79.36908,40,23.39,0.58475
43.65339,-79.36912,40,23.39,0.58475
43.63901,-79.3926,40,32.73,0.8182499999999999
43.63893,-79.39258,40,32.73,0.8182499999999999
43.6389,-79.39258,40,32.73,0.8182499999999999
43.63888,-79.39259,40,32.73,0.8182499999999999
43.63886,-79.3926,40,32.73,0.8182499999999999
43.63884,-79.39262,40,32.73,0.8182499999999999
43.63882,-79.39264,40,32.73,0.8182499999999999
43.6388,-79.39269,40,32.73,0.8182499999999999
43.63877,-79.39285,40,32.73,0.8182499999999999
43.64241,-79.37761,40,9.18,0.2294999999999999
43.64211,-79.37746,40,9.18,0.2294999999999999
43.6457,-79.36987,40,44.45,1.11125
43.64561,-79.36983,40,44.45,1.11125
43.64552,-79.36979,40,44.45,1.11125
43.64328,-79.37797,40,28.06,0.7015
43.64324,-79.37795,40,28.06,0.7015
43.64535,-79.37268,50,55.45,1.109
43.64529,-79.3729,50,55.45,1.109
43.6452,-79.37334,50,55.45,1.109
43.64515,-79.37356,50,55.45,1.109
43.6451,-79.37377,50,55.45,1.109
43.64505,-79.374,50,55.45,1.109
43.64499,-79.37421,50,55.45,1.109
43.64494,-79.37439,50,55.45,1.109
43.64488,-79.37458,50,55.45,1.109
43.64483,-79.37475,50,55.45,1.109
43.64478,-79.37488,50,55.45,1.109
43.64473,-79.37501,50,55.45,1.109
43.64466,-79.37517,50,55.45,1.109
43.64457,-79.37535,50,55.45,1.109
43.6445,-79.3755,50,55.45,1.109
43.64435,-79.37582,50,55.45,1.109
43.64592,-79.36998,40,25.04,0.626
43.64587,-79.36995,40,25.04,0.626
43.64587,-79.36995,60,37.55,0.6258333333333332
43.64585,-79.37002,60,37.55,0.6258333333333332
43.64597,-79.37,70,76.83,1.0975714285714286
43.64594,-79.37023,70,76.83,1.0975714285714286
43.64671,-79.36619,60,29.76,0.496
43.64669,-79.36628,60,29.76,0.496
43.64538,-79.37304,50,22.16,0.4432
43.64532,-79.3733,50,22.16,0.4432
43.6453,-79.37345,50,22.16,0.4432
43.64527,-79.37358,50,22.16,0.4432
43.64517,-79.374,50,22.16,0.4432
43.64506,-79.37442,50,22.16,0.4432
43.64501,-79.37459,50,22.16,0.4432
43.64491,-79.37489,50,22.16,0.4432
43.64479,-79.37526,50,22.16,0.4432
43.64474,-79.37543,50,22.16,0.4432
43.64467,-79.37565,50,22.16,0.4432
43.6446,-79.37594,50,22.16,0.4432
43.65007,-79.39908,35,44.1,1.26
43.6497,-79.39894,35,44.1,1.26
43.64946,-79.39885,35,44.1,1.26
43.65589,-79.41278,50,10.02,0.2004
43.65548,-79.41262,50,10.02,0.2004
43.64946,-79.39885,35,23.35,0.6671428571428571
43.6494,-79.39883,35,23.35,0.6671428571428571
43.64935,-79.3988,35,23.35,0.6671428571428571
43.65046,-79.37462,50,19.82,0.3964
43.65036,-79.37515,50,19.82,0.3964
43.64899,-79.40601,50,17.45,0.349
43.64894,-79.40599,50,17.45,0.349
43.65671,-79.40433,50,16.17,0.3234
43.65583,-79.40398,50,16.17,0.3234
43.6571,-79.40449,50,23.23,0.4646
43.65671,-79.40433,50,23.23,0.4646
43.65613,-79.38548,50,46.53,0.9306
43.65575,-79.38531,50,46.53,0.9306
43.65575,-79.38531,50,33.08,0.6616
43.65543,-79.38519,50,33.08,0.6616
43.65483,-79.39046,50,13.63,0.2726
43.65449,-79.39032,50,13.63,0.2726
43.64881,-79.40463,40,34.75,0.86875
43.64872,-79.40459,40,34.75,0.86875
43.65509,-79.41665,40,16.43,0.41075
43.65496,-79.41567,40,16.43,0.41075
43.65832,-79.37101,40,27.84,0.696
43.65831,-79.37114,40,27.84,0.696
43.65831,-79.37125,40,27.84,0.696
43.65831,-79.37134,40,27.84,0.696
43.65832,-79.37147,40,27.84,0.696
43.65832,-79.37164,40,27.84,0.696
43.65831,-79.37179,40,27.84,0.696
43.65829,-79.37195,40,27.84,0.696
43.65826,-79.37211,40,27.84,0.696
43.65822,-79.37224,40,27.84,0.696
43.65817,-79.37238,40,27.84,0.696
43.6513,-79.37224,40,10.71,0.26775
43.65046,-79.3719,40,10.71,0.26775
43.65818,-79.38638,40,20.32,0.508
43.65834,-79.38567,40,20.32,0.508
43.65921,-79.39036,50,31.08,0.6215999999999999
43.65864,-79.39011,50,31.08,0.6215999999999999
43.65013,-79.36905,40,16.85,0.42125
43.64988,-79.37012,40,16.85,0.42125
43.64984,-79.37028,40,16.85,0.42125
43.64861,-79.37385,40,14.53,0.3632499999999999
43.64841,-79.37376,40,14.53,0.3632499999999999
43.65432,-79.37877,40,26.17,0.65425
43.65421,-79.37935,40,26.17,0.65425
43.65649,-79.36694,40,31.31,0.78275
43.65645,-79.36706,40,31.31,0.78275
43.65639,-79.36731,40,31.31,0.78275
43.65635,-79.36753,40,31.31,0.78275
43.6568,-79.36567,40,34.76,0.869
43.6567,-79.36594,40,34.76,0.869
43.65663,-79.36629,40,34.76,0.869
43.64313,-79.38013,35,23.27,0.6648571428571428
43.64314,-79.38018,35,23.27,0.6648571428571428
43.64314,-79.38024,35,23.27,0.6648571428571428
43.64314,-79.38034,35,23.27,0.6648571428571428
43.6429,-79.38144,35,23.27,0.6648571428571428
43.64842,-79.38433,50,22.05,0.441
43.64854,-79.38382,50,22.05,0.441
43.64824,-79.38518,50,16.83,0.3365999999999999
43.64842,-79.38433,50,16.83,0.3365999999999999
43.64984,-79.37028,50,32.42,0.6484000000000001
43.64945,-79.37012,50,32.42,0.6484000000000001
43.65576,-79.39203,50,24.72,0.4943999999999999
43.65589,-79.39161,50,24.72,0.4943999999999999
43.656,-79.39106,50,24.72,0.4943999999999999
43.65601,-79.39096,50,24.72,0.4943999999999999
43.64247,-79.39925,50,20.24,0.4048
43.6422,-79.39915,50,20.24,0.4048
43.64184,-79.399,50,20.24,0.4048
43.64184,-79.399,50,13.94,0.2788
43.64166,-79.39892,50,13.94,0.2788
43.6414,-79.3988,50,13.94,0.2788
43.64927,-79.40114,50,17.48,0.3496
43.6487,-79.40091,50,17.48,0.3496
43.6597,-79.40264,50,9.28,0.1856
43.6593,-79.4025,50,9.28,0.1856
43.64832,-79.40708,50,20.97,0.4194
43.64857,-79.40585,50,20.97,0.4194
43.65943,-79.36598,40,33.42,0.8355
43.65901,-79.36581,40,33.42,0.8355
43.65453,-79.36941,40,29.13,0.72825
43.65442,-79.36995,40,29.13,0.72825
43.65716,-79.37579,50,4.34,0.0868
43.65683,-79.37565,50,4.34,0.0868
43.64269,-79.39406,40,37.82,0.9455
43.64224,-79.39388,40,37.82,0.9455
43.64442,-79.38208,40,29.41,0.73525
43.64429,-79.38203,40,29.41,0.73525
43.64513,-79.37878,40,41.89,1.04725
43.64507,-79.37876,40,41.89,1.04725
43.64501,-79.37873,40,41.89,1.04725
43.64429,-79.38203,40,28.96,0.724
43.64422,-79.382,40,28.96,0.724
43.64422,-79.382,40,28.99,0.72475
43.64416,-79.38198,40,28.99,0.72475
43.64486,-79.37867,40,41.37,1.03425
43.64478,-79.37864,40,41.37,1.03425
43.64482,-79.38227,40,30.36,0.759
43.64452,-79.38212,40,30.36,0.759
43.64449,-79.38211,40,30.38,0.7595
43.64442,-79.38208,40,30.38,0.7595
43.64452,-79.38212,40,30.42,0.7605000000000001
43.6445,-79.38211,40,30.42,0.7605000000000001
43.64449,-79.38211,40,30.42,0.7605000000000001
43.64519,-79.3788,40,42.53,1.06325
43.64513,-79.37878,40,42.53,1.06325
43.64523,-79.37882,40,42.54,1.0635
43.64519,-79.3788,40,42.54,1.0635
43.64478,-79.37864,40,41.2,1.03
43.64473,-79.37861,40,41.2,1.03
43.64375,-79.38181,40,28.5,0.7125
43.64367,-79.38177,40,28.5,0.7125
43.64451,-79.37852,40,41.0,1.025
43.64445,-79.37848,40,41.0,1.025
43.64387,-79.38186,40,28.43,0.71075
43.64375,-79.38181,40,28.43,0.71075
43.64394,-79.38189,40,28.1,0.7025
43.64387,-79.38186,40,28.1,0.7025
43.64465,-79.37858,40,41.62,1.0405
43.64458,-79.37855,40,41.62,1.0405
43.64473,-79.37861,40,41.24,1.031
43.64465,-79.37858,40,41.24,1.031
43.64367,-79.38177,40,28.32,0.708
43.64363,-79.38175,40,28.32,0.708
43.64445,-79.37848,40,41.03,1.02575
43.6444,-79.37845,40,41.03,1.02575
43.64713,-79.36643,40,22.55,0.56375
43.64708,-79.36642,40,22.55,0.56375
43.64647,-79.37021,40,21.48,0.537
43.64643,-79.3702,40,21.48,0.537
43.64637,-79.37017,40,21.68,0.542
43.64633,-79.37015,40,21.68,0.542
43.64629,-79.37014,40,21.68,0.542
43.64643,-79.3702,40,21.46,0.5365
43.64637,-79.37017,40,21.46,0.5365
43.65926,-79.3901,50,18.71,0.3742
43.65924,-79.39023,50,18.71,0.3742
43.65921,-79.39036,50,18.71,0.3742
43.65826,-79.38968,50,3.99,0.0798
43.65824,-79.38979,50,3.99,0.0798
43.6582,-79.38992,50,3.99,0.0798
43.65754,-79.38964,40,16.06,0.4014999999999999
43.65757,-79.38951,40,16.06,0.4014999999999999
43.6576,-79.38938,40,16.06,0.4014999999999999
43.65633,-79.38898,40,26.55,0.6637500000000001
43.65636,-79.38885,40,26.55,0.6637500000000001
43.65631,-79.3891,40,24.29,0.60725
43.65633,-79.38898,40,24.29,0.60725
43.65543,-79.38875,40,12.18,0.3045
43.65547,-79.38859,40,12.18,0.3045
43.6555,-79.38845,40,12.18,0.3045
43.65482,-79.3883,40,32.01,0.8002499999999999
43.65483,-79.38816,40,32.01,0.8002499999999999
43.65481,-79.38849,40,29.76,0.744
43.65482,-79.3883,40,29.76,0.744
43.65312,-79.38757,40,28.02,0.7005
43.6531,-79.38767,40,28.02,0.7005
43.6531,-79.38776,40,28.02,0.7005
43.65315,-79.38743,40,21.04,0.526
43.65312,-79.38757,40,21.04,0.526
43.65239,-79.38712,40,18.8,0.47
43.65234,-79.38725,40,18.8,0.47
43.65229,-79.38742,40,18.8,0.47
43.64887,-79.3855,50,22.1,0.442
43.64889,-79.38542,50,22.1,0.442
43.64767,-79.38482,40,19.63,0.4907499999999999
43.64769,-79.38473,40,19.63,0.4907499999999999
43.64596,-79.38342,35,12.99,0.3711428571428571
43.64611,-79.38278,35,12.99,0.3711428571428571
43.6461,-79.37915,40,35.07,0.87675
43.64602,-79.37912,40,35.07,0.87675
43.64895,-79.37878,40,22.6,0.5650000000000001
43.64907,-79.37823,40,22.6,0.5650000000000001
43.65495,-79.41558,40,27.78,0.6945
43.65495,-79.41551,40,27.78,0.6945
43.65496,-79.41567,40,26.93,0.67325
43.65495,-79.41558,40,26.93,0.67325
43.64888,-79.40466,40,33.8,0.845
43.64881,-79.40463,40,33.8,0.845
43.64896,-79.40469,40,32.1,0.8025
43.64888,-79.40466,40,32.1,0.8025
43.64896,-79.40469,50,16.8,0.336
43.64899,-79.40458,50,16.8,0.336
43.65583,-79.39933,40,20.43,0.51075
43.65585,-79.39921,40,20.43,0.51075
43.65588,-79.39911,40,20.43,0.51075
43.65193,-79.39782,40,40.11,1.00275
43.65186,-79.39779,40,40.11,1.00275
43.65224,-79.39794,40,39.63,0.99075
43.65193,-79.39782,40,39.63,0.99075
43.65439,-79.39864,40,20.7,0.5175
43.65442,-79.39854,40,20.7,0.5175
43.65437,-79.39873,40,17.7,0.4425
43.65439,-79.39864,40,17.7,0.4425
43.65291,-79.39817,40,26.7,0.6675
43.65293,-79.39809,40,26.7,0.6675
43.65296,-79.39796,40,26.7,0.6675
43.64872,-79.39648,40,27.17,0.67925
43.64875,-79.39638,40,27.17,0.67925
43.64877,-79.39628,40,27.17,0.67925
43.64671,-79.39568,40,19.93,0.4982499999999999
43.64673,-79.39557,40,19.93,0.4982499999999999
43.64675,-79.39546,40,19.93,0.4982499999999999
43.64543,-79.39515,40,17.2,0.43
43.64545,-79.39504,40,17.2,0.43
43.64547,-79.39492,40,17.2,0.43
43.64269,-79.39406,40,28.34,0.7085
43.64273,-79.39393,40,28.34,0.7085
43.64277,-79.39378,40,28.34,0.7085
43.64633,-79.37526,50,19.31,0.3862
43.64624,-79.37546,50,19.31,0.3862
43.65266,-79.38953,50,20.48,0.4096
43.65218,-79.38935,50,20.48,0.4096
43.65672,-79.38412,40,28.56,0.714
43.65644,-79.384,40,28.56,0.714
43.64841,-79.37376,50,12.04,0.2408
43.64782,-79.37352,50,12.04,0.2408
43.64767,-79.37345,50,12.04,0.2408
43.64726,-79.37328,50,12.04,0.2408
43.6548,-79.36951,40,13.69,0.34225
43.65453,-79.36941,40,13.69,0.34225
43.65663,-79.36629,40,34.51,0.8627499999999999
43.6566,-79.36641,40,34.51,0.8627499999999999
43.65657,-79.36658,40,34.51,0.8627499999999999
43.65649,-79.36694,40,34.51,0.8627499999999999
43.65697,-79.36499,40,31.05,0.77625
43.65689,-79.36534,40,31.05,0.77625
43.66129,-79.40154,40,27.1,0.6775
43.66132,-79.40142,40,27.1,0.6775
43.66134,-79.40132,40,27.1,0.6775
43.65495,-79.41551,50,29.62,0.5924
43.65492,-79.41552,50,29.62,0.5924
43.65487,-79.41552,50,29.62,0.5924
43.65485,-79.41552,50,29.62,0.5924
43.65477,-79.4155,50,29.62,0.5924
43.65548,-79.41262,30,21.03,0.7010000000000001
43.65527,-79.41252,30,21.03,0.7010000000000001
43.65501,-79.41242,30,21.03,0.7010000000000001
43.65569,-79.41005,35,18.65,0.5328571428571428
43.65552,-79.40997,35,18.65,0.5328571428571428
43.65599,-79.41015,35,17.95,0.5128571428571428
43.65569,-79.41005,35,17.95,0.5128571428571428
43.65596,-79.40883,50,24.3,0.486
43.65577,-79.40875,50,24.3,0.486
43.65624,-79.40894,50,22.8,0.456
43.6561,-79.40889,50,22.8,0.456
43.65596,-79.40883,50,22.8,0.456
43.65226,-79.40622,40,19.36,0.484
43.65231,-79.40603,40,19.36,0.484
43.64877,-79.40486,50,24.71,0.4942
43.64881,-79.40463,50,24.71,0.4942
43.64873,-79.40509,50,19.85,0.397
43.64877,-79.40486,50,19.85,0.397
43.64387,-79.40291,40,13.15,0.32875
43.64392,-79.40269,40,13.15,0.32875
43.64482,-79.40327,50,14.91,0.2982
43.64486,-79.40307,50,14.91,0.2982
43.64641,-79.40394,50,9.2,0.184
43.64646,-79.40367,50,9.2,0.184
43.64717,-79.40416,40,24.12,0.603
43.64721,-79.40397,40,24.12,0.603
43.64695,-79.40524,40,7.68,0.192
43.64717,-79.40416,40,7.68,0.192
43.65682,-79.40651,50,25.88,0.5176
43.65671,-79.40647,50,25.88,0.5176
43.65735,-79.40411,50,13.94,0.2788
43.65718,-79.40405,50,13.94,0.2788
43.64767,-79.40414,40,25.61,0.64025
43.64744,-79.40405,40,25.61,0.64025
43.64862,-79.39745,35,14.64,0.4182857142857143
43.64854,-79.39741,35,14.64,0.4182857142857143
43.64878,-79.39651,40,24.28,0.607
43.64872,-79.39648,40,24.28,0.607
43.64756,-79.3884,50,10.59,0.2118
43.6471,-79.3882,50,10.59,0.2118
43.64455,-79.37853,40,41.04,1.026
43.64451,-79.37852,40,41.04,1.026
43.64458,-79.37855,40,41.13,1.02825
43.64455,-79.37853,40,41.13,1.02825
43.64624,-79.37546,50,20.71,0.4142
43.64605,-79.37588,50,20.71,0.4142
43.64977,-79.39357,35,14.5,0.4142857142857143
43.64949,-79.39347,35,14.5,0.4142857142857143
43.65031,-79.39126,50,7.88,0.1576
43.65006,-79.39117,50,7.88,0.1576
43.6506,-79.38989,50,11.17,0.2234
43.65027,-79.38976,50,11.17,0.2234
43.65623,-79.38987,50,9.01,0.1802
43.65628,-79.3893,50,9.01,0.1802
43.65631,-79.3891,50,9.01,0.1802
43.65479,-79.38867,40,27.3,0.6825
43.65481,-79.38849,40,27.3,0.6825
43.65468,-79.38922,40,12.91,0.32275
43.65479,-79.38867,40,12.91,0.32275
43.65093,-79.38683,40,38.55,0.96375
43.6508,-79.38678,40,38.55,0.96375
43.65197,-79.38207,40,16.89,0.42225
43.65195,-79.382,40,16.89,0.42225
43.65193,-79.38194,40,16.89,0.42225
43.65191,-79.38185,40,16.89,0.42225
43.65188,-79.38176,40,16.89,0.42225
43.65219,-79.38234,40,13.93,0.34825
43.65211,-79.38229,40,13.93,0.34825
43.65208,-79.38226,40,13.93,0.34825
43.65204,-79.38222,40,13.93,0.34825
43.65202,-79.38218,40,13.93,0.34825
43.65199,-79.38213,40,13.93,0.34825
43.65197,-79.38207,40,13.93,0.34825
43.64852,-79.38878,50,8.61,0.1722
43.64817,-79.38863,50,8.61,0.1722
43.6488,-79.3889,50,22.43,0.4486
43.64852,-79.38878,50,22.43,0.4486
43.64783,-79.39025,40,28.94,0.7235
43.64789,-79.39001,40,28.94,0.7235
43.65238,-79.37943,40,25.84,0.646
43.65242,-79.37925,40,25.84,0.646
43.65036,-79.37875,50,28.15,0.563
43.65043,-79.37843,50,28.15,0.563
43.65623,-79.38144,40,13.1,0.3275
43.65629,-79.38116,40,13.1,0.3275
43.65634,-79.38092,40,13.1,0.3275
43.65294,-79.37819,50,20.52,0.4104
43.65267,-79.37809,50,20.52,0.4104
43.65335,-79.37581,40,11.53,0.28825
43.65317,-79.37574,40,11.53,0.28825
43.64941,-79.3756,50,20.0,0.4
43.64905,-79.37547,50,20.0,0.4
43.64901,-79.37545,50,20.0,0.4
43.64896,-79.37543,50,20.0,0.4
43.64963,-79.37569,50,23.6,0.472
43.64941,-79.3756,50,23.6,0.472
43.64955,-79.37423,40,27.42,0.6855
43.64942,-79.37418,40,27.42,0.6855
43.64992,-79.37439,40,27.07,0.67675
43.64955,-79.37423,40,27.07,0.67675
43.65716,-79.3741,40,16.4,0.41
43.65706,-79.37454,40,16.4,0.41
43.6573,-79.37347,40,15.46,0.3865
43.65716,-79.3741,40,15.46,0.3865
43.6538,-79.37284,40,20.54,0.5135
43.65372,-79.37323,40,20.54,0.5135
43.65266,-79.37246,40,19.87,0.49675
43.65267,-79.37256,40,19.87,0.49675
43.65268,-79.37264,40,19.87,0.49675
43.6527,-79.37272,40,19.87,0.49675
43.65271,-79.37282,40,19.87,0.49675
43.64827,-79.37064,50,9.71,0.1942
43.64822,-79.37092,50,9.71,0.1942
43.65884,-79.39619,40,10.94,0.2734999999999999
43.65879,-79.39614,40,10.94,0.2734999999999999
43.65877,-79.3961,40,10.94,0.2734999999999999
43.65875,-79.39606,40,10.94,0.2734999999999999
43.65873,-79.39602,40,10.94,0.2734999999999999
43.65872,-79.39597,40,10.94,0.2734999999999999
43.66097,-79.38593,40,27.15,0.67875
43.66082,-79.38588,40,27.15,0.67875
43.66247,-79.38635,50,21.12,0.4224
43.66248,-79.3863,50,21.12,0.4224
43.66252,-79.3861,50,21.12,0.4224
43.66151,-79.38252,35,8.66,0.2474285714285714
43.66216,-79.38272,35,8.66,0.2474285714285714
43.66227,-79.37805,50,11.51,0.2302
43.66216,-79.378,50,11.51,0.2302
43.6625,-79.37673,40,21.55,0.5387500000000001
43.66243,-79.37669,40,21.55,0.5387500000000001
43.66247,-79.37648,50,10.86,0.2171999999999999
43.66243,-79.37669,50,10.86,0.2171999999999999
43.66252,-79.37616,50,14.41,0.2882
43.6625,-79.37632,50,14.41,0.2882
43.66247,-79.37648,50,14.41,0.2882
43.6605,-79.37548,40,14.35,0.35875
43.66039,-79.37585,40,14.35,0.35875
43.64961,-79.40128,50,30.5,0.61
43.64927,-79.40114,50,30.5,0.61
43.64968,-79.40131,50,30.47,0.6093999999999999
43.64961,-79.40128,50,30.47,0.6093999999999999
43.64597,-79.39927,40,32.27,0.8067500000000001
43.64604,-79.39895,40,32.27,0.8067500000000001
43.64591,-79.3996,40,33.07,0.82675
43.64597,-79.39927,40,33.07,0.82675
43.64847,-79.39844,35,10.63,0.3037142857142857
43.64843,-79.39842,35,10.63,0.3037142857142857
43.64834,-79.39839,35,10.63,0.3037142857142857
43.64814,-79.39969,50,13.5,0.27
43.64808,-79.39967,50,13.5,0.27
43.64733,-79.40402,40,26.71,0.6677500000000001
43.64721,-79.40397,40,26.71,0.6677500000000001
43.64744,-79.40405,40,23.87,0.59675
43.64733,-79.40402,40,23.87,0.59675
43.65086,-79.39739,40,35.46,0.8865000000000001
43.65048,-79.39724,40,35.46,0.8865000000000001
43.65,-79.39704,40,35.46,0.8865000000000001
43.64721,-79.40397,40,25.46,0.6365000000000001
43.64717,-79.40395,40,25.46,0.6365000000000001
43.64712,-79.40393,40,25.46,0.6365000000000001
43.64808,-79.39967,50,25.34,0.5068
43.64793,-79.39961,50,25.34,0.5068
43.6477,-79.39952,50,25.34,0.5068
43.64839,-79.39815,50,13.5,0.27
43.64824,-79.39809,50,13.5,0.27
43.64801,-79.39799,50,13.5,0.27
43.65165,-79.39853,35,20.34,0.5811428571428572
43.65162,-79.39856,35,20.34,0.5811428571428572
43.65155,-79.3986,35,20.34,0.5811428571428572
43.65148,-79.39862,35,20.34,0.5811428571428572
43.6514,-79.39862,35,20.34,0.5811428571428572
43.65132,-79.39862,35,20.34,0.5811428571428572
43.65086,-79.39841,35,20.34,0.5811428571428572
43.64944,-79.39655,35,16.3,0.4657142857142857
43.64947,-79.3964,35,16.3,0.4657142857142857
43.64886,-79.39654,40,21.69,0.54225
43.64878,-79.39651,40,21.69,0.54225
43.64666,-79.39588,40,15.56,0.389
43.64671,-79.39568,40,15.56,0.389
43.64398,-79.39472,50,15.54,0.3107999999999999
43.64401,-79.39454,50,15.54,0.3107999999999999
43.65065,-79.38745,50,15.71,0.3142
43.65062,-79.38743,50,15.71,0.3142
43.65057,-79.3874,50,15.71,0.3142
43.6505,-79.38735,50,15.71,0.3142
43.64675,-79.39546,40,20.29,0.50725
43.64678,-79.39529,40,20.29,0.50725
43.64626,-79.39508,50,13.46,0.2692
43.64631,-79.39489,50,13.46,0.2692
43.64641,-79.39435,50,13.46,0.2692
43.64651,-79.39391,50,13.46,0.2692
43.64623,-79.39523,50,11.89,0.2378
43.64626,-79.39508,50,11.89,0.2378
43.64584,-79.39366,50,9.38,0.1876
43.64575,-79.39362,50,9.38,0.1876
43.6471,-79.3882,50,14.19,0.2838
43.64705,-79.38818,50,14.19,0.2838
43.64694,-79.38814,50,14.19,0.2838
43.64799,-79.38634,50,17.47,0.3494
43.64759,-79.38616,50,17.47,0.3494
43.6475,-79.38612,50,17.47,0.3494
43.64739,-79.38608,50,17.47,0.3494
43.64445,-79.39439,50,9.97,0.1994
43.64442,-79.3945,50,9.97,0.1994
43.6466,-79.38973,50,19.41,0.3882
43.64645,-79.38967,50,19.41,0.3882
43.64942,-79.39344,35,23.25,0.6642857142857143
43.64938,-79.39343,35,23.25,0.6642857142857143
43.64949,-79.39347,35,10.96,0.3131428571428571
43.64942,-79.39344,35,10.96,0.3131428571428571
43.64996,-79.39113,50,13.9,0.278
43.64987,-79.39109,50,13.9,0.278
43.65006,-79.39117,50,6.95,0.139
43.64996,-79.39113,50,6.95,0.139
43.65021,-79.38974,50,16.41,0.3282
43.65016,-79.38973,50,16.41,0.3282
43.65027,-79.38976,50,11.67,0.2334
43.65021,-79.38974,50,11.67,0.2334
43.65046,-79.38864,50,10.81,0.2162
43.65041,-79.38862,50,10.81,0.2162
43.65076,-79.38876,50,9.62,0.1924
43.65052,-79.38866,50,9.62,0.1924
43.65046,-79.38864,50,9.62,0.1924
43.64277,-79.39378,40,28.92,0.7230000000000001
43.6428,-79.39367,40,28.92,0.7230000000000001
43.64684,-79.3886,40,27.55,0.68875
43.64694,-79.38814,40,27.55,0.68875
43.6445,-79.38629,40,30.3,0.7575000000000001
43.64461,-79.38578,40,30.3,0.7575000000000001
43.64939,-79.38317,50,21.97,0.4393999999999999
43.64961,-79.38211,50,21.97,0.4393999999999999
43.64918,-79.38407,50,29.57,0.5914
43.64939,-79.38317,50,29.57,0.5914
43.64815,-79.38259,40,26.15,0.6537499999999999
43.64817,-79.38247,40,26.15,0.6537499999999999
